id	filename	md5	size	state
b3ce13a6-c4a7-4302-9964-d8a339a24678	TCGA-AJ-A2QM-01Z-00-DX1.BB437576-2455-4D1A-AC3A-11BB4A3EAB22.svs	ec544a9b39ca91353469fc29f4beee6b	433671244	released
2938885c-590f-4e16-8143-091ea93bc0e1	TCGA-K6-A3WQ-01Z-00-DX1.7E1A9604-35B3-41C3-89FF-1A37D5C130A6.svs	5809d4b7daacaee61e7fe969b399af86	1947486331	released
88a6ea29-f45f-4ed4-99c5-e72a87d3a9a6	TCGA-B5-A11H-01Z-00-DX1.69DD8C58-E038-4342-BC94-6D1BA4BCAFF6.svs	e33597f0f59af5170a4a19d311be92a5	1229647991	released
760ad494-e83e-4897-833c-4f3b9b049361	TCGA-B5-A3FD-01Z-00-DX1.2DD780C5-E07F-4F84-968B-3B1800BB7D7D.svs	1b80a1d67b3ec916071f7edc9edd23bd	2327307483	released
d679b073-42bc-4c92-ba71-373617fda1b7	TCGA-AP-A0LP-01Z-00-DX1.3CDE8D44-652E-4AAA-A983-A2B3DC7A1E53.svs	7a8af1bd601a97ac9b5d59965642574c	616434490	released
a2a7a9cf-0ba2-47ea-a9d7-00c7dcbc45b5	TCGA-B5-A11R-01Z-00-DX1.E8573F3E-1500-4BDF-8930-A853E62A984F.svs	aedcb1c7027e6183091b4c6afe9968ac	981415439	released
4fe10939-a100-4507-8eb9-997c541c4a47	TCGA-EO-A22Y-01Z-00-DX1.864C222B-FBDB-479C-B14C-54A8BE3A5B2A.svs	1cfe61ccbef085bb91f5b4da14dcd39a	1620267172	released
1199e023-542a-4e89-b664-4dfb0896c725	TCGA-D1-A1NZ-01Z-00-DX1.2471EA38-F9ED-448B-8B3E-3CCF4735D997.svs	85c0a7f463017925e6a103b1eaa79ee8	1755527883	released
017ac656-1ea8-4a42-8f81-22b8958217cd	TCGA-AX-A06L-01Z-00-DX2.06825E45-9535-4F15-B66A-64446EA1CB50.svs	203ff2b0c3a3b6c68c3197f79c626066	1500737692	released
fc0d6b8a-4638-4ec3-bcd6-8331edfc58d7	TCGA-D1-A16E-01Z-00-DX1.C5BE7CE0-B192-4E7C-AC9D-51854C0FCDB5.svs	4ce9f8415e329b9c5b0b2c1f64405f7b	2308056263	released
6117bd24-ea9a-4e44-a338-c00e8118ba0d	TCGA-D1-A1O5-01Z-00-DX1.A825C5EE-A9BD-43D0-90F0-3FFD980E8446.svs	d9d386b9ebb46165f61e5ef5d937c29b	1527955389	released
d7021d4e-eb26-4eff-abf5-199de6d8923d	TCGA-BG-A0MH-01Z-00-DX1.8AEFF9B2-EF2A-4FA3-A38D-F88A0E3B8176.svs	f9f7013721138f587e8976722e5f837c	1880460665	released
0a9a5a56-9f26-40ec-bc43-10e27b756e2f	TCGA-AJ-A5DW-01Z-00-DX1.43384999-B08F-4D79-AD31-7194C28B04D5.svs	641f0768f25f2dc5090bb5860b7f2acb	116343476	released
6f58b9a7-bda8-4dc4-b690-896bd3e77fc1	TCGA-D1-A15Z-01Z-00-DX1.DAAF2E9B-6AD6-47C3-9BDA-C2B6B53F0366.svs	16ad827448040e1b3f49907b984bf72b	1993113619	released
c912f5f8-4463-4510-9a5e-8670a719fbd9	TCGA-BK-A26L-01Z-00-DX1.0D83E5C4-42EA-45C9-960D-C08F47E18D7A.svs	6e897a435a2d0cf7209f4ad269a2f398	325969303	released
07f5653b-2fbf-49d8-9b53-66699e09f95e	TCGA-B5-A11G-01Z-00-DX1.A301CAD6-1059-4AE5-B504-D0BE220D745A.svs	c1c0c1b8be0f418fdc6ae881aa7e6e07	2704774639	released
fbe25287-6e5c-475b-b055-0cffb013a262	TCGA-B5-A11N-01Z-00-DX1.871B0105-6653-4ED4-80D4-473BE082B658.svs	4e64e05c2811338588b91ed689422179	1577757157	released
76e1fd19-7acd-4ef5-a882-ce668f406507	TCGA-AP-A1DM-01Z-00-DX1.8DB2EE32-3C8A-4987-AA8B-297EB164165E.svs	29881f61858b36f733aac4b7061c4c0b	316033838	released
408ac512-384e-4714-add3-524396a46c54	TCGA-EY-A1GL-01Z-00-DX1.26A5893F-D736-42EE-8463-F58307766D46.svs	8f913980efb4391f7b58ce796d58bdce	983832131	released
e7260896-8338-44fb-92b3-c326f807f3cc	TCGA-B5-A1N2-01Z-00-DX1.B830D815-BD34-4939-BAE9-B75F0660A68F.svs	8ce72882d440a8a3642c96207fd49f85	1635374175	released
e1a09cc3-989e-4c37-a22a-46f9a90ac385	TCGA-B5-A11P-01Z-00-DX1.63BC1838-D41F-4C93-B61C-3F49A5ED4680.svs	3185da6c49a8c135cde21469014ea624	1607855647	released
6bcdf1fb-4de4-4f0f-beee-ce47887fb8fc	TCGA-D1-A177-01Z-00-DX1.C2BC53F3-F7D7-4ED0-93BB-303A4D8AE602.svs	3381f69049566cc631d99912f6713033	2368137419	released
bc7cbfac-e0eb-4ca3-8c79-01dc233860d8	TCGA-AX-A0IW-01Z-00-DX1.8BE944BC-B12F-4E22-869D-625C7BDE8BC2.svs	6f282b9c2226b3b5a40bbb03fc58dcc1	2655588210	released
7e3d0f50-e161-4bf3-a044-be55b8fca97d	TCGA-PG-A6IB-01Z-00-DX1.575AC6BD-6ABA-468D-9A46-DC61BD92269C.svs	43d713c4ccf26317f6104b225bb36645	2906980551	released
98116640-c05e-4a1b-9304-c1946ceea33f	TCGA-EY-A1GV-01Z-00-DX1.104EAF42-A771-4F1C-85B7-8D058FF24FD2.svs	6813b6781b3f3eee395173d1ad07f66f	1001088317	released
dc291761-f985-47ff-86d3-9259f552d054	TCGA-D1-A3DA-01Z-00-DX1.1A3346E9-8E0D-4BA2-A270-3FB8BA688490.svs	4958d33181f78016edaccf0876e1e611	1282869267	released
ffc87483-300d-4b82-be51-1673a29dc2b1	TCGA-EY-A210-01Z-00-DX1.4DA60F90-B0ED-4353-B274-4B9CF460D942.svs	71f7b5faf6699441a2ba56d2c25ede4e	1278574373	released
808d9b20-c32c-4ab1-a8e6-59c737c5b55b	TCGA-D1-A17T-01Z-00-DX1.7E4FDBA9-23C7-4AB5-B914-C57286536571.svs	7098e1768eddf4ed0c713111ae49a75e	2053249355	released
083dc0a8-9c0c-419a-969e-2734d59b4d81	TCGA-BG-A0W2-01Z-00-DX1.C1261900-5105-4278-8522-00CD8927AE15.svs	7a90856bd9ac1df39c8357622d0b58e4	1660580195	released
bc9e3954-59d0-4f25-9022-42c97db7aea2	TCGA-2F-A9KT-01Z-00-DX1.ADD6D87C-0CC2-4B1F-A75F-108C9EB3970F.svs	824785fee9387dcf46a7058a0722739b	2658499382	released
a8143700-f0e4-4cbb-88a0-41fa455cef30	TCGA-2F-A9KT-01Z-00-DX2.A06896B2-FC9A-430D-8F59-C89EEA002C8B.svs	c3a1807b74f08475eb8af61563e7de6f	2739398130	released
51182b4e-1681-4587-8c48-9d03872a0132	TCGA-DK-A3WX-01Z-00-DX1.02E25F1B-4726-4D9E-BBC0-CF42F548F559.svs	c7a1ee6c1e7389da11ba3f56d94645f9	1035200111	released
4244a47d-75c9-4423-bf88-bb7cbdfe5e96	TCGA-XF-A8HD-01Z-00-DX1.809538C0-0D52-4DA5-AA7D-EDA7B363BF36.svs	01bef02679592cbb40d8d7043db40a91	1873347331	released
3d6b06b6-1253-4c6b-b7ea-bb838c1ea37b	TCGA-XF-A8HI-01Z-00-DX1.1BA3EF33-D4D5-4213-833D-A7F8C0EFFF02.svs	770cfbadad6404042f18a84644a70341	2245459379	released
03b6b974-6d2b-4799-8dcb-d374daaede4e	TCGA-G2-AA3D-01Z-00-DX1.8C31FE8D-13F9-49FF-A4FB-2D004B109394.svs	dd0c0c53810ea5bdaa9ab25de67b7956	213063527	released
22d878be-b86b-4e56-b445-4f5d8b70f1d4	TCGA-CF-A47V-01Z-00-DX1.DCDFBB74-48BC-434A-ABD3-55367C56F2FD.svs	fddcd676ac6964ffc900dbdb49b6d086	1173397164	released
c5b07cb5-1eb1-4cfb-bf8e-479c60ff3e1d	TCGA-DK-A3IU-01Z-00-DX1.A624F891-20E8-48F6-8FAE-D046F30E257C.svs	10be041ab07ffe5a703419fbe250451e	2161931745	released
4ee8849c-3b39-4eb6-944c-044659bd19dd	TCGA-DK-A1A3-01Z-00-DX1.89FB6586-56D1-4EF7-AE4B-66EED29667CD.svs	c483032c17bddba25f2ffee4c073a6ca	1318266843	released
0fa7cb35-e412-4350-9fc8-b4fafb0399a9	TCGA-BT-A42B-01Z-00-DX1.00FCBDE2-728B-4024-A515-64A366DAB307.svs	c55ef0688d7594be2631613a83dbd985	1623121447	released
8ff6e59c-e68d-4344-b1c6-4311c2969a91	TCGA-DK-A2I6-01Z-00-DX1.7BF86D3B-D4F7-47F9-B021-7FD6B673A238.svs	5f97361a32fdd51ea39ffa928d19e162	1780414109	released
67e5f3a1-c5f8-46b5-a084-71378cd3dfd6	TCGA-XF-AAN0-01Z-00-DX1.B9D6C207-F124-4558-ABD4-2846F42C5F66.svs	d0e7412ec505658787e59c2a1048b1ae	1745531341	released
7166e202-a57c-4fda-a792-aea2256ec858	TCGA-FT-A3EE-01Z-00-DX1.1CA5BFA3-F6F7-45DE-83EC-F328AC4EBE80.svs	ca295deac2605febf41be40a3d002eb6	3186747963	released
81e6e9e0-dba8-41b7-86d8-ef96a2f049dd	TCGA-GV-A3JX-01Z-00-DX1.36A00B8A-662D-43EE-AB52-CBBBF373BCFF.svs	9ee8bd1e97a324f204d593b547a35631	886261694	released
f09ed0ec-06e1-4a72-8ce2-731803f7ce49	TCGA-BL-A5ZZ-01Z-00-DX1.4CF32B22-118E-4570-B341-0F35258329E6.svs	0fcf3b389ae1b3b3b05168664e568a3f	871640857	released
9d4b2fc3-ea45-4ae8-b344-ddb199261eb9	TCGA-BL-A5ZZ-01Z-00-DX2.BB151354-01C6-43DE-ABCC-0B03468D54FF.svs	1ad9da67cf1ae20117f5f864e3320853	739583149	released
7c0c25e4-2f77-416c-9e3a-ab0870a57540	TCGA-G2-A3IE-01Z-00-DX1.DEEF9D35-CE4C-499F-9481-9E9E379694FC.svs	bba3d04982ce6a56bf4214b106d45364	2711192931	released
ea2a0f52-7f9f-43a3-b56e-540ffe44f7a0	TCGA-BT-A20P-01Z-00-DX1.721A7D6B-C9F3-4A70-8E84-EA2556349AE1.svs	9a99e4ebc44e411c10f1eabdfa58eea0	1468090061	released
8ef12ee5-24a9-40cb-8357-ac2ee7c31233	TCGA-XF-A8HG-01Z-00-DX1.9D3970D1-C598-4F4C-ABBD-92C55C7C837A.svs	4a1a817cd28e1befa878ac6d0d4ba8f3	1839226483	released
b4701986-d6a6-442d-a87c-2582847c31d4	TCGA-ZF-A9RD-01Z-00-DX1.84823027-AA0A-412A-9DEA-EFBB8406FD9C.svs	9ced6249c97c4363f7cc10e85309d23e	1706164765	released
a56fb127-7155-465f-9173-d6096acd475c	TCGA-DK-A3IV-01Z-00-DX1.3E7EDFE4-61F6-4EA8-9A29-D70C2785E408.svs	2732eb51323a72932c338770abadb176	2654620305	released
fb291e7d-cc6b-4169-8be8-fec92dc9cb7d	TCGA-XF-A9SW-01Z-00-DX1.3FC62DD6-E5D2-4F74-A937-A2A62946E5C0.svs	0dc20d965e05aaaad28ee3fc1b0f122c	1308905865	released
12d6b256-0727-4316-ac8b-210cf1ba86d8	TCGA-L5-A4OH-01Z-00-DX1.B9DC5CD0-7ACD-4D73-BEF6-98191228FB78.svs	468c86acde495ccb98f5372a2392a8e5	1608365003	released
3016e7b9-5227-4791-99e6-0922b11732f0	TCGA-VR-A8Q7-01Z-00-DX1.A85EC6C9-A5F4-4497-BFA0-9FE10A0E9A37.svs	2af30027dd135206f74cc36d8a7b3216	2078533131	released
33deff9e-b2bf-4f94-b5f0-9a60805463b0	TCGA-IG-A7DP-01Z-00-DX1.81A5A30F-6979-4DC1-A2D5-250EC5E42C4C.svs	4b99b68e960106f3239b878c18ed01e5	1790510059	released
54da6706-c7a7-4bd4-8234-861e607df7fa	TCGA-LN-A4A3-01Z-00-DX1.EFE060DE-C793-45FE-A58D-CD4E5BDDA5BF.svs	feacdddab467b5feb49ed9156a2bc3ba	651058278	released
b2b8b035-2eac-4b6d-a4bd-4aff245f762f	TCGA-LN-A4A1-01Z-00-DX1.2EB1225F-0C53-4E2F-82B2-2AB061E99986.svs	3d4f2919f10d0668abddd183e4128d1c	1035106048	released
ce2b5d2d-13b9-49d7-9285-8dbed63a86a7	TCGA-VR-AA7D-01Z-00-DX1.AD494B8B-A938-4C8A-8795-5505B9261F82.svs	7e4297e08476277d3e169b39417f3f0f	887746277	released
a64b8093-22bd-41cf-9f23-03d8fb45e471	TCGA-L5-A43H-01Z-00-DX1.05652837-4FDF-4A30-80FF-C942FB9C62D9.svs	ce1c6053ff2e25e720ebe3d7421af8b9	1897332227	released
cc055317-94d6-42d9-b2ed-6d82751e4e84	TCGA-JY-A6FA-01Z-00-DX1.F23F28C7-5514-4696-8CA3-30CF367DFEB1.svs	32679cc1d28d2ce0e3ac9d97f557690e	1861755156	released
ce3ba947-ed57-484c-ab7c-5eeb3cda8a1f	TCGA-IG-A4QT-01Z-00-DX1.0D12438B-B44B-434B-AFA0-9C22F8DB1EE9.svs	a8ceb592ef84a729ffbbd874a9a2194b	732503915	released
986700ae-f59a-400a-b8e5-3709b2d7bf8e	TCGA-L5-A43M-01Z-00-DX1.05B47483-0D66-45A3-9EEC-244D454C0B94.svs	76d3300b82ec817b62643d14df427b8d	1655580871	released
83127071-db09-4522-8fd6-335770b3aee8	TCGA-BT-A20N-01Z-00-DX1.0FB9D7FF-BDF5-4768-A6F3-D8D16A899772.svs	63b5396f055c8eacdccc8614c2ea6c7d	1780838219	released
81af706f-9469-4cee-a64b-2a75e3ad2da0	TCGA-G2-A3VY-01Z-00-DX1.E571536B-7C5A-48DC-9CED-5ACA78DDD43F.svs	fa39a3b5bbf0d92498434237f9efbe0c	851730303	released
85cf6ab2-a779-4549-8ead-e656439e5324	TCGA-GU-A766-01Z-00-DX1.72BD6744-E817-4B15-BF58-64BDBC1943FF.svs	fc2d42adbf22f2987780f5bafa915b7b	1592684625	released
0df02ea8-121b-414e-9b6c-f65dc822db7f	TCGA-ZF-A9R7-01Z-00-DX1.AF323B5F-EE04-422E-B635-1050870897DC.svs	ccc414a1eb6c57aeed559c4618fe1519	2168838559	released
4fedbe5c-ffad-4680-a465-a2d55178b4c7	TCGA-GV-A6ZA-01Z-00-DX1.6EBD225D-5EE2-4F0A-BC07-1EF5CEBFE25A.svs	bc49783a0f9e7bf8b30b12baf6862d85	2603626552	released
d740293f-b501-4c77-9ed3-48b25621fbf8	TCGA-UY-A8OB-01Z-00-DX1.9DD447FB-44F0-4FFF-8293-9FF0D54A96A0.svs	08ee3fb1df1e0059aaffc47628d56497	2099836967	released
f52e00a3-b6b6-4774-a44e-dece0cdfe9d0	TCGA-GU-A42P-01Z-00-DX2.3A4A8614-693F-452C-BB2C-AD16D5AC6F12.svs	185309d7cdf6b4edb1b83670f93aaeab	1871307298	released
bc6d5d79-a2a4-49cb-a74d-f41a664d3fea	TCGA-LN-A9FQ-01Z-00-DX1.677D150F-7023-40E6-AB99-39CFA35DA23F.svs	521098adfeba8a7408a86be32406e7b3	517711757	released
58e71093-d3f7-4124-a4a3-8f5832cecc5d	TCGA-R6-A8W5-01Z-00-DX1.DD3F48D7-3C8E-4468-BB2F-797F2F0FCB7B.svs	666521d4b949fa027e7fd34be6f3713a	364012357	released
e5950e4d-9172-4382-9f63-598f396427a3	TCGA-JY-A6FD-01Z-00-DX1.9AD5430C-5B26-44F0-82FB-005436F5ABE6.svs	7fdb837ef51ed363f421cf5b3c7b5c39	1495162622	released
8b0bbcb3-50b1-4cb4-a46f-c8bdf3f398e1	TCGA-LN-A5U6-01Z-00-DX1.BAB38CCA-4C38-4143-8F53-54FD5186DDF3.svs	b58fa50e49580afdabb8fe3480f8e883	1149809976	released
3b9da891-f131-4ff8-898e-879e5453b847	TCGA-LN-A4A5-01Z-00-DX1.375EC417-663F-4E58-9369-C50BD2385C20.svs	8f266f59152d04949b88d6c1a05c14cb	376517650	released
1b7230cd-8261-4e3e-9f92-bbc166d433bc	TCGA-L5-A4OF-01Z-00-DX1.3907EC8B-C346-4D83-85D3-D49ACBAB4966.svs	aea486b8dab51bdbe0fbeb2e6d7ea2fe	1686629249	released
fe591d10-ba9b-4a2b-82c8-19da58dfa959	TCGA-VR-A8EX-01Z-00-DX1.66139610-382F-4E5E-8B27-4532DC866BA8.svs	0f34cd8d06e0474df6f1352ae1de8942	778421447	released
1dbae10a-b6cd-4371-afab-9bef716b8d97	TCGA-LP-A5U3-01Z-00-DX1.709B6010-A1E5-48DF-A994-40816B1825FC.svs	07802cbad5f325eb7f4c49490caca0d7	1130092968	released
dc93b1a8-958e-4832-b3d7-6bb290f00072	TCGA-EA-A5O9-01Z-00-DX1.9694E52A-60A4-4044-90B5-64C11460CAD2.svs	4841d7a1bd752a852d382f2cb82509df	892689355	released
ad8df338-9a29-4d48-9eeb-3e701c16fb48	TCGA-EX-A8YF-01Z-00-DX1.79A4FEAD-3D6A-4D15-BDA8-CD100A411302.svs	ef50ffe64b7201b164ba8c6bf28d3f39	1793588098	released
f5aacb82-df8a-4f0d-a6d2-0c66e41f89a6	TCGA-C5-A1M8-01Z-00-DX1.E4AA52E6-AC3E-406E-A8FC-66EAD770AA59.svs	a6efe83985b1cc02977c66aecee1a9a5	2307289096	released
bc5d40d2-2539-4e02-91c0-4e20df41246b	TCGA-LP-A5U2-01Z-00-DX1.5D32288C-4472-4B5A-B3F6-93D31A8E6E52.svs	9e3b8d24ffc0d3cedde165e9017ea0fc	3186093306	released
6f086685-0c6f-4efa-b115-799c7e18fdde	TCGA-C5-A1BF-01Z-00-DX1.293186DB-FB68-4C45-91FC-5C0A789B1D2D.svs	f92a959267dfcefba8548a572309a0cd	891440466	released
e4f0cc78-7022-4439-9e0a-ee04e3ac5711	TCGA-C5-A3HD-01Z-00-DX1.11EECACD-371A-4B16-A21A-8E2A2258D3A9.svs	413d0dc4115873410f7defcc773ae8a4	68939402	released
ef383dd4-a453-4683-bd30-7501faae9e24	TCGA-ZJ-AAX4-01Z-00-DX1.CD3F654C-40AB-4216-B35C-7CCD0BE34500.svs	2f16b27fe3f8dd172f03041f1fc83f3a	138659014	released
476dc459-9141-4a76-84de-a6b1cb5d85da	TCGA-VS-A8QF-01Z-00-DX1.D8DB41E0-8C0F-4394-A2A2-8721BE35644B.svs	90ac0aa56c9bc3f8bf6bc9307a511ac4	164406353	released
76833dd0-96fe-48a8-91de-d167dc297135	TCGA-C5-A1MJ-01Z-00-DX1.727E1B5B-6DBE-4D79-B8D9-0C6C9BFA3204.svs	530ac6bb9571cd9b5e885af38613503c	1518965908	released
b35a0a24-bc8e-4c18-a12f-0ac193d24198	TCGA-DG-A2KL-01Z-00-DX1.BB898567-DB9E-45B3-BFF2-EE4EC2B4B5BC.svs	cfc3aa831b04c92cc8886d8f140ba36e	224817896	released
e8fcdaa9-5f5d-4e89-8757-06184c6308c3	TCGA-JX-A3Q0-01Z-00-DX1.F848EB8C-256B-4205-B34A-9461E16F6744.svs	a4072ffa018bf96c051a5ea89814a1fe	356964892	released
d0806736-41d6-40e4-9466-fc336fc6db00	TCGA-ZH-A8Y2-01Z-00-DX1.AF4DA602-F161-4461-9371-B2A3D9E745D0.svs	2bba1d2437a4629126c3ef417c5cb15c	1734912114	released
05f9bf58-71c4-4c4c-8076-b60665f48f68	TCGA-W5-AA38-01Z-00-DX1.84893B97-DE21-449D-83C4-9233D461A11F.svs	1da97b82e271804e68c225c4218be260	1917665198	released
a41b36fa-9ed2-42a7-8ff6-2315cb5ddb1e	TCGA-ZH-A8Y6-01Z-00-DX1.9FDB5467-91A4-43D4-BB49-AA2017E9DBA1.svs	a3baf2ac9ca673a5bae2d65111799e0e	1153316450	released
887e8a82-37d7-4ae3-871d-1d54b76fcd80	TCGA-W5-AA2Z-01Z-00-DX1.49AB7E33-EE0C-42DE-9EDE-91E01290BE45.svs	c3e16a0f81cae90ced3cf5aece067ee8	2388080802	released
45eb732a-5dcd-4824-91db-5c09938dc7c1	TCGA-W5-AA36-01Z-00-DX1.3BA86FC3-7B7F-462B-A220-D23F295A2E95.svs	89ad1eb0c382b2f3db955d90423326df	1541576206	released
c7c13b96-723e-4454-ba1d-aefa46179384	TCGA-W5-AA2H-01Z-00-DX1.55FD7D7E-F9AE-4102-A85A-9D45202DFA1C.svs	c61bf83471e74ee7083cd7f71e587fdc	1451019859	released
85677e24-9787-4fe1-9a8b-afde4fb5a04c	TCGA-3X-AAVC-01Z-00-DX1.4E5A22D6-108E-48E1-B7F3-A99B52A0DB18.svs	94d3dd5ea2b1b94bdceb580c278f7953	1786338121	released
34a60680-f767-4fba-83f3-71ae86fbffba	TCGA-EX-A69M-01Z-00-DX1.D0875AD8-BB8D-4CED-BAE8-B54312297A53.svs	63b07422a48f80e46ad5ac9b8d7afa91	2052974454	released
319117cd-14a0-4c0d-b5f6-ab0241fdb789	TCGA-VS-AA62-01Z-00-DX1.8DC8A4E5-7999-4CAC-ABBA-CDD2B7CA409F.svs	ef9f14b5b40985af0b120da11fc99132	96739033	released
6f8cc460-19b2-4553-9c06-2e64edbf80ad	TCGA-VS-A8EJ-01Z-00-DX1.B220891F-4475-4199-A3C4-02F15E89FD9D.svs	3b9754e2987fabffe90b9e6d7d9a5f97	174800245	released
2d600bf5-69d9-4b42-bc45-8d77bb15a62d	TCGA-VS-A94W-01Z-00-DX1.AC2E482E-E12A-4FB5-9956-B9B7F7120576.svs	85e6314b097936cdc0bcd427f9ac9ed0	201490075	released
f41b1ff2-e641-4fdb-b3fd-296a9c3b7e11	TCGA-C5-A1MH-01Z-00-DX1.3DCE5241-5E79-4FCB-9D98-063F7121CE8D.svs	05b013d299053e2af14c92703bf86712	762074800	released
95382c59-92cd-4b88-97ec-40de2a2d5196	TCGA-C5-A1BE-01Z-00-DX1.C6EB1805-CF3F-4ECC-8014-ED0AB4AF7911.svs	bded750ce054f28e38f143cb4507a14d	1833240766	released
c8810ede-c907-4352-9747-3f1daf60496b	TCGA-VS-A9UQ-01Z-00-DX1.E2705EAE-0836-44FA-B7F8-BF4BBE56C539.svs	0a07d279433c68a180638115574d2f00	1984470659	released
6a9b269a-199e-4e84-9362-8977e2d43578	TCGA-ZH-A8Y8-01Z-00-DX1.174309BD-9629-4567-9646-A18CD9D54FDE.svs	eae0ee02b6ec06b5c43a460dd9d287c2	2304587262	released
4db40d6d-ffb9-4a16-8218-9de9dc037cfb	TCGA-W5-AA2R-01Z-00-DX1.B24FCBB2-795C-4545-9B6F-AF5D2AC3FB4C.svs	6e96771f7045d21b9fdc9e1f6a381474	1132086424	released
9d58d76b-285a-4da3-a893-e6361f01a336	TCGA-W5-AA2Q-01Z-00-DX1.6548C6C8-A24B-426B-A01C-F6E067CC8381.svs	4badb3efea906b895b1d6c7dd4b84237	2686149224	released
d3478ada-b18a-4576-bd49-2ff6dd79b898	TCGA-3X-AAVA-01Z-00-DX1.A04F5D5B-5D2B-478E-90BE-572DC5E3FAE6.svs	53bca3b461b8e763cfa156765a0d489a	1749548453	released
7565a5ab-d4de-40e1-961e-fbb73aa92df6	TCGA-W6-AA0T-01Z-00-DX1.7B6C4BED-EFFE-46A3-9C37-1267E05C4DE8.svs	d9887d6e02eff50fb99935bd60d52592	4886012293	released
8e980104-eb24-4e03-813d-ba0b82203269	TCGA-W5-AA2U-01Z-00-DX1.156F2419-5D8B-410C-B1CA-20F60602A5BA.svs	0c112bbdc75512c5f84b0d4dcefe25ea	1858535947	released
aba69fd4-4bc1-4249-adc4-0b173c15630c	TCGA-ZD-A8I3-01Z-00-DX1.ECD6891B-38C1-4A52-97C1-ABAD5BB43D6A.svs	609cc12ec8b87114bedf36c8e43dbf49	747598463	released
da0ccaf4-82fa-4e58-9433-e2ff77e957cd	TCGA-3X-AAVE-01Z-00-DX1.26FC1984-B066-4BE4-9A5A-DFEC74D4C582.svs	e37ef8aecb419d59c93231c6ddb65a5e	2287867995	released
ca6e5ff0-3143-40c6-bf88-e5a47251b7aa	TCGA-ZU-A8S4-01Z-00-DX1.90E3AC43-66E2-41E6-8253-487B95B4D7C9.svs	5ca24f0be925bbc496af96fcaf6737d4	1637599061	released
8ec715c9-9966-4d74-9c77-161e63ceaa5f	TCGA-C5-A7CK-01Z-00-DX1.F2C3A27B-494E-491F-9E3B-B91B20E50C6C.svs	99a8896e02d89a4c13caed016994bd1b	207267152	released
8279a337-f7b1-4107-be4a-f906aef442f5	TCGA-VS-A94Y-01Z-00-DX1.0A4D4E4D-DD01-4692-BE70-1D08CC648361.svs	586dd62cd1da796081d5577605f574f7	363777079	released
094b530f-4bae-4580-98d7-29abe298b1b9	TCGA-UC-A7PF-01Z-00-DX1.05A08571-76FC-4AD1-B4EA-C6C8D3D0F64E.svs	92ddd00f53abbc7311f472a9137e6952	2156325663	released
f5234bca-6eea-46a1-b2e9-c7f45f69e837	TCGA-C5-A0TN-01Z-00-DX1.D5AB52B6-AD7D-494F-B1AC-E3A72EAD9F51.svs	2e041dc891bd7406f6bef30ac0efd8c5	3004179225	released
c466d87c-cc1a-4ccc-b29c-674e89da5063	TCGA-UC-A7PD-01Z-00-DX1.D4DDF9DF-57A5-4412-95F4-3747579B8DC1.svs	6121f5680eb67d107a11b497b0ec53e6	1611076887	released
50a9d9cc-ca23-493a-85ec-ac6dbf43ce33	TCGA-C5-A1M5-01Z-00-DX1.37D62003-2428-42E7-8396-72C3C04F7E68.svs	27917144ee958c694c44676ce0ab538e	2419344234	released
a7c4a3f4-c6a2-40dd-b43e-a3681984ec06	TCGA-VS-A94X-01Z-00-DX1.2AA0960D-88B0-46CC-B57C-B423BA524527.svs	bbe7db04e16c34d967065f74e5c75820	304369333	released
8a272ee7-5044-4773-93b3-9d68ffa6a82b	TCGA-C5-A8XH-01Z-00-DX1.BF77955E-29C9-4D06-8FD4-A14B089B2BCE.svs	024870ed6e9e9a6e83f1383f5e12cff7	51886104	released
61fecb7f-38e7-4aed-9707-46777a7ce063	TCGA-C5-A2LS-01Z-00-DX1.9856EC9C-04C8-4784-B294-0D515F20A6AF.svs	384a557a54f10681c41b388099d45e8c	903982150	released
395ebb75-aef5-4c42-89d6-858730aab44f	TCGA-VS-A8QM-01Z-00-DX1.F226D97A-0262-406E-BA4C-722A0732B22F.svs	833c363982ba8c70b1528753767c7a67	177980481	released
1fd5ad08-ac7b-4df5-a181-25f58e1b82fc	TCGA-JW-A5VG-01Z-00-DX1.59D9AE20-FE48-44E4-B139-91BF9FD3CBD1.svs	14e2622779701ec7a42470d86340253c	523465365	released
bfcd585f-bb31-4351-b0fa-2c49018264bd	TCGA-C5-A1MP-01Z-00-DX1.7B976D22-AA7D-45CD-9624-E1BA41D74312.svs	0bedf962eda960d92566cb0b1763d876	605327318	released
1b70e7bd-1857-4481-95c4-33516f9b862c	TCGA-C5-A3HL-01Z-00-DX1.324403AE-C1AC-4562-9EC8-9F4287C03FA1.svs	f4a0e475736291cd1170a1c15265bf49	405750752	released
f7eb7676-2634-4fda-91f8-6a7291486b3a	TCGA-ZJ-AAXF-01Z-00-DX1.C8EBDF13-499A-4560-B7E6-8F22A6B8DCB4.svs	5ffec1bce20177e413039623c6574fb4	521653434	released
687be809-4747-4e1f-999d-e34cea7600da	TCGA-EA-A5ZF-01Z-00-DX1.DEEAB916-6C01-46A5-9B20-B07C0C30F349.svs	532d94d1d82c9d07ee0448b7dcdbafc1	1340346967	released
bf17bc3b-1ad8-4a4e-8cc5-544d8669617f	TCGA-FU-A770-01Z-00-DX1.67C6E3B1-22BC-41C6-B841-2C01DF1D5071.svs	ff94e668f85f70b2136520a9b359b8ba	111061952	released
